plz,ort,kanton,lat,lon
1961,Vernamiège,VS,46.2105,7.4358
1962,Pont-de-la-Morge (Sion),VS,46.2325,7.3165
1963,Vétroz,VS,46.2163,7.2806
1964,Conthey,VS,46.2214,7.303
1965,Diolly (Savièse),VS,46.2531,7.3478
1966,Blignou (Ayent),VS,46.2707,7.3974
1967,Bramois,VS,46.2352,7.4032
1968,Mase,VS,46.1954,7.4607
1969,Eison (St-Martin),VS,46.154,7.4881
1971,Champlan (Grimisuat),VS,46.2486,7.3777
1972,Anzère,VS,46.3424,7.4064
1973,Nax,VS,46.2068,7.4783
1974,Arbaz,VS,46.3002,7.3731
1975,St-Séverin,VS,46.2393,7.304
1976,Erde,VS,46.275,7.2929
1977,Icogne,VS,46.3418,7.456
1978,Lens,VS,46.2811,7.449
1981,Vex,VS,46.2087,7.401
1982,Euseigne,VS,46.1522,7.4305
1983,Lanna,VS,46.1118,7.4563
1984,Les Haudères,VS,46.0778,7.4799
1985,La Sage,VS,46.0987,7.517
1986,Arolla,VS,46.0119,7.4863
1987,Hérémence,VS,46.0843,7.3948
1988,Les Collons,VS,46.1849,7.3843
1991,Pravidondaz (Salins),VS,46.2122,7.3548
1992,La Vernaz (Les Agettes),VS,46.2104,7.3733
1993,Clèbes (Nendaz),VS,46.1838,7.3486
1994,Aproz (Nendaz),VS,46.2038,7.307
1996,Fey (Nendaz),VS,46.1874,7.2737
1997,Siviez (Nendaz),VS,46.1148,7.3268
2000,Neuchâtel,NE,46.9884,6.9413
2001,Neuchâtel 1,NE,47.0094,6.9381
2002,Neuchâtel 2,NE,47.0094,6.9381
2010,Neuchâtel OFS,NE,47.0094,6.9381
2012,Auvernier,NE,46.9702,6.8926
2013,Colombier NE,NE,46.9645,6.8726
2014,Bôle,NE,46.9688,6.8372
2015,Areuse,NE,46.9462,6.8898
2016,Cortaillod,NE,46.9329,6.8617
2017,Boudry,NE,46.9532,6.8133
2019,Chambrelien,NE,46.9702,6.8137
2022,Bevaix,NE,46.9228,6.8195
2023,Gorgier,NE,46.9236,6.7675
2024,St-Aubin-Sauges,NE,46.8993,6.7648
2025,Chez-le-Bart,NE,46.8966,6.8092
2027,Fresens,NE,46.8886,6.7479
2028,Vaumarcus,NE,46.8705,6.7727
2034,Peseux,NE,46.9956,6.8894
2035,Corcelles NE,NE,46.9865,6.8602
2036,Cormondrèche,NE,46.9808,6.8692
2037,Montezillon,NE,46.9863,6.837
2042,Valangin,NE,47.0138,6.8995
2043,Boudevilliers,NE,47.0289,6.8837
2046,Fontaines NE,NE,47.0427,6.9018
2052,La Vue-des-Alpes,NE,47.0655,6.8685
2053,Cernier,NE,47.0588,6.904
2054,Les Vieux-Prés,NE,47.0904,6.9297
2056,Dombresson,NE,47.0699,6.9569
2057,Villiers,NE,47.081,6.9846
2058,Le Pâquier NE,NE,47.1059,6.9821
2063,Vilars NE,NE,47.0325,6.9308
2065,Savagnier,NE,47.0509,6.9568
2067,Chaumont,NE,47.0404,6.9636
2068,Hauterive NE,NE,47.0104,6.9757
2072,St-Blaise,NE,47.0351,6.9969
2073,Enges,NE,47.0722,7.0136
2074,Marin-Centre,NE,47.0137,7.0165
2075,Wavre,NE,47.0235,7.0202
2087,Cornaux NE,NE,47.0348,7.0204
2088,Cressier NE,NE,47.0491,7.0367
2103,Noiraigue,NE,46.949,6.7247
2105,Travers,NE,46.9471,6.6757
2108,Couvet,NE,46.9189,6.6543
2112,Môtiers NE,NE,46.9044,6.6176
2113,Boveresse,NE,46.9168,6.5996
2114,Fleurier,NE,46.8949,6.5893
2115,Buttes,NE,46.8795,6.5432
2116,Mont-de-Buttes,NE,46.888,6.5197
2117,La Côte-aux-Fées,NE,46.8634,6.4853
2123,St-Sulpice NE,NE,46.9088,6.56
2124,Les Sagnettes,NE,46.9392,6.5957
2126,Les Verrières,NE,46.9144,6.4748
2127,Les Bayards,NE,46.9254,6.5382
2149,Brot-Dessous,NE,46.9631,6.759
2206,Les Geneveys-sur-Coffrane,NE,47.0186,6.8341
2207,Coffrane,NE,47.0088,6.8663
2208,Les Hauts-Geneveys,NE,47.0417,6.861
2300,La Chaux-de-Fonds,NE,47.1135,6.8347
2301,La Chaux-de-Fonds,NE,47.0999,6.8259
2303,La Chaux-de-Fonds,NE,47.0999,6.8259
2304,La Chaux-de-Fonds,NE,47.0999,6.8259
2314,La Sagne NE,NE,47.0474,6.8021
2316,Petit-Martel,NE,47.0132,6.7516
2318,Brot-Plamboz,NE,46.9831,6.7486
2322,Le Crêt-du-Locle,NE,47.0805,6.7818
2325,Les Planchettes,NE,47.1082,6.7714
2333,La Ferrière,BE,47.1498,6.9105
2336,Les Bois,JU,47.1796,6.8983
2338,Les Emibois,JU,47.2318,6.9944
2340,Le Noirmont,JU,47.2152,6.9438
2345,Le Cerneux-Veusil,BE,47.1791,6.967
2350,Saignelégier,JU,47.2458,7.02
2353,Les Pommerats,JU,47.2801,6.9908
2354,Goumois,JU,47.2674,6.9594
2360,Le Bémont JU,JU,47.2625,7.0334
2362,Montfaucon,JU,47.2749,7.0714
2363,Les Enfers,JU,47.2904,7.0455
2364,St-Brais,JU,47.3062,7.1177
2400,Le Locle,NE,47.0548,6.7513
2405,La Chaux-du-Milieu,NE,47.0058,6.6981
2406,Le Brouillet,NE,46.9559,6.5247
2414,Le Cerneux-Péquignot,NE,47.017,6.6702
2416,Les Brenets,NE,47.0745,6.7242
2500,Biel/Bienne,BE,47.1371,7.2461
2501,Biel/Bienne,BE,47.1371,7.2461
2502,Biel/Bienne,BE,47.1489,7.2473
2503,Biel/Bienne,BE,47.1324,7.2551
2504,Biel/Bienne,BE,47.1574,7.2809
2505,Biel/Bienne,BE,47.1338,7.2171
2512,Tüscherz-Alfermée,BE,47.1217,7.1964
2513,Twann,BE,47.1053,7.1637
2514,Ligerz,BE,47.0905,7.1388
2515,Prêles,BE,47.095,7.1153
2516,Lamboing,BE,47.1256,7.1575
2517,Diesse,BE,47.1201,7.118
2518,Nods,BE,47.1209,7.0746
2520,La Neuveville,BE,47.0741,7.1023
2523,Lignières,NE,47.0899,7.0475
2525,Le Landeron,NE,47.0604,7.0651
2532,Macolin,BE,47.139,7.2141
2533,Evilard,BE,47.1509,7.2359
2534,Les Prés-d'Orvin,BE,47.1555,7.1664
2535,Frinvillier,BE,47.1695,7.2544
2536,Plagne,BE,47.1905,7.2848
2537,Vauffelin,BE,47.1841,7.298
2538,Romont BE,BE,47.1932,7.3318
2540,Grenchen,SO,47.1972,7.3876
2542,Pieterlen,BE,47.1739,7.328
2543,Lengnau BE,BE,47.182,7.3659
2544,Bettlach,SO,47.2085,7.4189
2545,Selzach,SO,47.2175,7.4481
2552,Orpund,BE,47.1417,7.3031
2553,Safnern,BE,47.1523,7.322
2554,Meinisberg,BE,47.1614,7.3527
2555,Brügg BE,BE,47.128,7.2781
2556,Scheuren,BE,47.1323,7.3269
2557,Studen BE,BE,47.1126,7.3029
2558,Aegerten,BE,47.1172,7.2851
2560,Nidau,BE,47.1244,7.2409
2562,Port,BE,47.1135,7.2591
2563,Ipsach,BE,47.1149,7.2314
2564,Bellmund,BE,47.1024,7.2436
2565,Jens,BE,47.0981,7.2691
2572,Mörigen,BE,47.0843,7.2116
2575,Gerolfingen,BE,47.0759,7.2001
2576,Lüscherz,BE,47.0441,7.1615
2577,Siselen BE,BE,47.0325,7.196
2603,Péry,BE,47.1998,7.2694
2604,La Heutte,BE,47.1887,7.2178
2605,Sonceboz-Sombeval,BE,47.1884,7.1806
2606,Corgémont,BE,47.1927,7.1413
2607,Cortébert,BE,47.1893,7.1071
2608,Courtelary,BE,47.1857,7.074
2610,St-Imier,BE,47.1559,6.9933
2612,Cormoret,BE,47.1679,7.0484
2613,Villeret,BE,47.1491,7.0309
2615,Sonvilier,BE,47.1336,6.9619
2616,Renan BE,BE,47.1072,6.9012
2710,Tavannes,BE,47.2216,7.1893
2712,Le Fuet,BE,47.2485,7.1751
2713,Bellelay,BE,47.264,7.1637
2714,Les Genevez JU,JU,47.2531,7.1275
2715,Monible,BE,47.2797,7.1994
2716,Sornetan,BE,47.2728,7.2179
2717,Fornet-Dessous,BE,47.2771,7.1761
2718,Fornet-Dessus,JU,47.285,7.16
2720,Tramelan,BE,47.23,7.1173
2722,Les Reussilles,BE,47.228,7.0711
2723,Mont-Tramelan,BE,47.2071,7.0657
2732,Reconvilier,BE,47.2248,7.2242
2733,Pontenet,BE,47.2498,7.2542
2735,Malleray,BE,47.2377,7.2661
2736,Sorvilier,BE,47.2315,7.3076
2738,Court,BE,47.239,7.3609
2740,Moutier,BE,47.2778,7.3602
2742,Perrefitte,BE,47.2774,7.3182
2743,Eschert,BE,47.2655,7.4076
2744,Belprahon,BE,47.2905,7.4041
2745,Grandval,BE,47.2836,7.428
2746,Crémines,BE,47.285,7.4514
2747,Corcelles BE,BE,47.2916,7.4714
2748,Souboz,BE,47.2722,7.2558
2762,Roches BE,BE,47.3039,7.3818
2800,Delémont,JU,47.3718,7.3341
2802,Develier,JU,47.3648,7.2813
2803,Bourrignon,JU,47.3932,7.2556
2805,Soyhières,JU,47.3955,7.3822
2806,Mettembert,JU,47.3943,7.3276
2807,Pleigne,JU,47.4151,7.2807
2812,Movelier,JU,47.4089,7.3281
2813,Ederswiler,JU,47.4264,7.324
2814,Roggenburg,BL,47.4277,7.3567
2822,Courroux,JU,47.3672,7.3788
2823,Courcelon,JU,47.3674,7.407
2824,Vicques,JU,47.3516,7.4268
2825,Courchapoix,JU,47.3488,7.4522
2826,Corban,JU,47.3534,7.4742
2827,Schelten,BE,47.3327,7.5531
2828,Montsevelier,JU,47.3602,7.512
2829,Vermes,JU,47.3192,7.4849
2830,Courrendlin,JU,47.3343,7.3769
2832,Rebeuvelier,JU,47.3209,7.4189
2842,Rossemaison,JU,47.3439,7.3443
2843,Châtillon JU,JU,47.322,7.3449
2852,Courtételle,JU,47.3313,7.318
2853,Courfaivre,JU,47.3298,7.2802
2854,Bassecourt,JU,47.3365,7.2418
2855,Glovelier,JU,47.3269,7.1844
2856,Boécourt,JU,47.3547,7.2168
2857,Montavon,JU,47.3717,7.2335
2863,Undervelier,JU,47.3034,7.2194
2864,Soulce,JU,47.3002,7.2871
2873,Saulcy,JU,47.3031,7.1606
2882,St-Ursanne,JU,47.3628,7.1459
2883,Montmelon,JU,47.3499,7.1729
2884,Montenol,JU,47.3517,7.1448
2885,Epauvillers,JU,47.3366,7.1176
2886,Epiquerez,JU,47.3267,7.0757
2887,Soubey,JU,47.3101,7.0405
2888,Seleute,JU,47.368,7.1118
2889,Ocourt,JU,47.3549,7.0701
2900,Porrentruy,JU,47.4212,7.071
2902,Fontenais,JU,47.3998,7.0793
2903,Villars-sur-Fontenais,JU,47.3811,7.0754
2904,Bressaucourt,JU,47.3842,7.039
2905,Courtedoux,JU,47.4129,7.028
2906,Chevenez,JU,47.3925,6.9934
2907,Rocourt,JU,47.3865,6.9602
2908,Grandfontaine,JU,47.3919,6.9336
2912,Réclère,JU,47.369,6.9241
2914,Damvant,JU,47.3681,6.8957
2915,Bure,JU,47.4386,6.9971
2916,Fahy,JU,47.42,6.9567
2922,Courchavon,JU,47.4382,7.0463
2923,Courtemaîche,JU,47.4578,7.0469
2924,Montignez,JU,47.4835,7.0587
2925,Buix,JU,47.4756,7.0263
2926,Boncourt,JU,47.488,7.0076
2932,Coeuve,JU,47.4524,7.0953
2933,Damphreux,JU,47.4734,7.1013
2935,Beurnevésin,JU,47.4924,7.1328
2942,Alle,JU,47.4284,7.1262
2943,Vendlincourt,JU,47.4519,7.1485
2944,Bonfol,JU,47.4759,7.1568
2946,Miécourt,JU,47.4311,7.1713
2947,Charmoille,JU,47.4274,7.2138
2950,Courgenay,JU,47.3933,7.1207
2952,Cornol,JU,47.4048,7.1631
2953,Fregiécourt,JU,47.4108,7.1924
2954,Asuel,JU,47.3911,7.2051
3000,Bern,BE,46.9481,7.4474
3001,Bern,BE,46.9481,7.4474
3002,Bern PostFinance,BE,46.9476,7.4065
3003,Bern,BE,46.9481,7.4474
3004,Bern,BE,46.9753,7.45
3005,Bern,BE,46.9398,7.4502
3006,Bern,BE,46.9462,7.4707
3007,Bern,BE,46.9385,7.4339
3008,Bern,BE,46.944,7.4156
3010,Bern,BE,46.947,7.4237
3011,Bern,BE,46.9477,7.4458
3012,Bern,BE,46.9608,7.4262
3013,Bern,BE,46.9547,7.4507
3014,Bern,BE,46.9635,7.4591
3015,Bern,BE,46.9397,7.4841
3018,Bern,BE,46.9364,7.3906
3019,Bern,BE,46.932,7.348
3020,Bern,BE,46.9369,7.3243
3024,Bern,BE,46.9481,7.4474
3027,Bern,BE,46.9528,7.3844
3029,Bern,BE,46.9481,7.4474
3030,Bern,BE,46.9481,7.4474
3032,Hinterkappelen,BE,46.9673,7.3816
3033,Wohlen b. Bern,BE,46.974,7.3512
3034,Murzelen,BE,46.9765,7.3104
3035,Frieswil,BE,46.9924,7.2934
3036,Detligen,BE,46.994,7.268
3037,Herrenschwanden,BE,46.9761,7.4179
3038,Kirchlindach,BE,47.0016,7.4155
3039,Bern PF OC,BE,46.9476,7.4065
3040,Bern Verarb.zentr.,BE,46.9476,7.4065
3041,Bern UBS,BE,46.9476,7.4065
3042,Ortschwaben,BE,46.9923,7.3992
3043,Uettligen,BE,46.9864,7.3809
3044,Innerberg,BE,46.9959,7.3122
3045,Meikirch,BE,47.0093,7.3723
3046,Wahlendorf,BE,47.0081,7.3342
3047,Bremgarten b. Bern,BE,46.9781,7.4355
3048,Worblaufen,BE,46.9796,7.4643
3049,Säriswil,BE,46.9935,7.3363
3050,Bern Swisscom,BE,46.9476,7.4065
3052,Zollikofen,BE,46.9959,7.4548
3053,Lätti,BE,47.038,7.4314
3054,Schüpfen,BE,47.0358,7.3733
3063,Ittigen,BE,46.9803,7.4782
3065,Bolligen,BE,46.9858,7.5077
3066,Stettlen,BE,46.9634,7.5286
3067,Boll,BE,46.9613,7.5519
3068,Utzigen,BE,46.9667,7.5823
3071,Ostermundigen KATA,BE,46.9559,7.4956
3072,Ostermundigen,BE,46.9564,7.4939
3073,Gümligen,BE,46.9356,7.5081
3074,Muri b. Bern,BE,46.928,7.4885
3075,Vielbringen b. Worb,BE,46.9169,7.543
3076,Worb,BE,46.9336,7.5618
3077,Enggistein,BE,46.9296,7.6004
3078,Richigen,BE,46.9171,7.585
3082,Schlosswil,BE,46.9113,7.6112
3083,Trimstein,BE,46.9029,7.5769
3084,Wabern,BE,46.923,7.453
3085,Wabern Weihnachten,BE,46.9043,7.3978
3086,Englisberg,BE,46.8955,7.4635
3087,Niedermuhlern,BE,46.8587,7.4579
3088,Rüeggisberg,BE,46.8241,7.4383
3089,Hinterfultigen,BE,46.8391,7.4052
3095,Spiegel b. Bern,BE,46.9247,7.4342
3096,Oberbalm,BE,46.8655,7.4093
3097,Liebefeld,BE,46.9304,7.4192
3098,Schliern b. Köniz,BE,46.907,7.4219
3099,Rüti b. Riggisberg,BE,46.7631,7.4568
3110,Münsingen,BE,46.8761,7.5607
3111,Tägertschi,BE,46.8726,7.5869
3112,Allmendingen b. Bern,BE,46.9167,7.5211
3113,Rubigen,BE,46.8997,7.545
3114,Wichtrach,BE,46.8451,7.5789
3115,Gerzensee,BE,46.8463,7.5418
3116,Noflen BE,BE,46.8027,7.5449
3122,Kehrsatz,BE,46.9114,7.472
3123,Belp,BE,46.8933,7.5077
3124,Belpberg,BE,46.8669,7.5211
3125,Toffen,BE,46.8593,7.4935
3126,Kaufdorf,BE,46.8397,7.4965
3127,Lohnstorf,BE,46.8066,7.5131
3128,Kirchenthurnen,BE,46.8243,7.5058
3132,Riggisberg,BE,46.8098,7.4675
3144,Gasel,BE,46.8971,7.4099
3145,Niederscherli,BE,46.8857,7.394
3147,Mittelhäusern,BE,46.8724,7.3699
3148,Lanzenhäusern,BE,46.8466,7.3629
3150,Schwarzenburg,BE,46.811,7.3335
3152,Mamishaus,BE,46.8152,7.3801
3153,Rüschegg Gambach,BE,46.7726,7.3774
3154,Rüschegg Heubach,BE,46.7682,7.4174
3155,Helgisried-Rohrbach,BE,46.8109,7.4184
3156,Riffenmatt,BE,46.7507,7.3621
3157,Milken,BE,46.794,7.3617
3158,Guggisberg,BE,46.7591,7.3182
3159,Riedstätt,BE,46.7841,7.3218
3172,Niederwangen b. Bern,BE,46.9213,7.3786
3173,Oberwangen b. Bern,BE,46.9136,7.3568
3174,Thörishaus,BE,46.8967,7.35
3175,Flamatt,FR,46.889,7.3199
3176,Neuenegg,BE,46.9065,7.2997
3177,Laupen BE,BE,46.9105,7.2433
3178,Bösingen,FR,46.8853,7.234
3179,Kriechenwil,BE,46.9112,7.2159
3182,Ueberstorf,FR,46.8694,7.3262
3183,Albligen,BE,46.8486,7.3229
3184,Wünnewil,FR,46.8757,7.2791
3185,Schmitten FR,FR,46.8504,7.247
3186,Düdingen,FR,46.8462,7.1915
3202,Frauenkappelen,BE,46.9556,7.3319
3203,Mühleberg,BE,46.9618,7.2718
3204,Rosshäusern,BE,46.9313,7.2759
3205,Gümmenen,BE,46.9431,7.2526
3206,Ferenbalm,BE,46.9551,7.2148
3207,Wileroltigen,BE,46.9709,7.238
3208,Gurbrü,BE,46.9654,7.2145
3210,Kerzers,FR,46.9806,7.1959
3212,Gurmels,FR,46.8903,7.1725
3213,Kleinbösingen,FR,46.893,7.2024
3214,Ulmiz,FR,46.9299,7.1986
3215,Büchslen,FR,46.9449,7.1787
3216,Agriswil,FR,46.9544,7.2013
3225,Müntschemier,BE,46.9949,7.1464
3226,Treiten,BE,47.0062,7.1656
3232,Ins,BE,47.0025,7.1093
3233,Tschugg,BE,47.0239,7.0779
3234,Vinelz,BE,47.0326,7.1188
3235,Erlach,BE,47.0468,7.104
3236,Gampelen,BE,46.9964,7.0593
3237,Brüttelen,BE,47.024,7.1512
3238,Gals,BE,47.0339,7.0563
3250,Lyss,BE,47.0763,7.3152
3251,Wengi b. Büren,BE,47.0861,7.3954
3252,Worben,BE,47.0991,7.2968
3253,Schnottwil,SO,47.1088,7.3912
3254,Balm b. Messen,SO,47.1045,7.4347
3255,Rapperswil BE,BE,47.0662,7.4111
3256,Dieterswil,BE,47.0503,7.4305
3257,Grossaffoltern,BE,47.0711,7.3652
3262,Suberg,BE,47.0559,7.3389
3263,Büetigen,BE,47.106,7.338
3264,Diessbach b. Büren,BE,47.1044,7.3639
3266,Wiler b. Seedorf,BE,47.0494,7.3209
3267,Seedorf BE,BE,47.0265,7.3231
3268,Lobsigen,BE,47.0187,7.2998
3270,Aarberg,BE,47.0461,7.2829
3271,Radelfingen b. Aarberg,BE,47.0186,7.2729
3272,Walperswil,BE,47.0522,7.2238
3273,Kappelen,BE,47.0713,7.2744
3274,Bühl b. Aarberg,BE,47.067,7.2465
3280,Meyriez,FR,46.9288,7.1007
3282,Bargen BE,BE,47.0362,7.2449
3283,Niederried b. Kallnach,BE,47.0063,7.2314
3284,Fräschels,FR,46.9979,7.2082
3285,Galmiz,FR,46.9599,7.1466
3286,Muntelier,FR,46.9424,7.128
3292,Busswil BE,BE,47.0995,7.3211
3293,Dotzigen,BE,47.1242,7.3479
3294,Meienried,BE,47.1372,7.3417
3295,Rüti b. Büren,BE,47.1513,7.4113
3296,Arch,BE,47.1656,7.4342
3297,Leuzigen,BE,47.1709,7.4666
3298,Oberwil b. Büren,BE,47.1307,7.4114
3302,Moosseedorf,BE,47.0101,7.4845
3303,Jegenstorf,BE,47.0522,7.5036
3305,Iffwil,BE,47.0651,7.4771
3306,Etzelkofen,BE,47.0835,7.4806
3307,Brunnenthal,SO,47.0853,7.4664
3308,Grafenried,BE,47.0784,7.5055
3309,Kernenried,BE,47.0663,7.5498
3312,Fraubrunnen,BE,47.0879,7.5386
3313,Büren zum Hof,BE,47.0972,7.5116
3314,Schalunen,BE,47.1102,7.5257
3315,Kräiligen,BE,47.1506,7.5358
3317,Limpach,BE,47.1102,7.4987
3321,Schönbühl Einkaufszentrum,BE,47.0168,7.4839
3322,Urtenen-Schönbühl,BE,47.0216,7.4996
3323,Bäriswil BE,BE,47.0169,7.532
3324,Hindelbank,BE,47.0418,7.5432
3325,Hettiswil b. Hindelbank,BE,47.0267,7.5569
3326,Krauchthal,BE,47.0041,7.5641
3360,Herzogenbuchsee,BE,47.1946,7.7138
3362,Niederönz,BE,47.1861,7.684
3363,Oberönz,BE,47.1739,7.6887
3365,Grasswil,BE,47.1408,7.669
3366,Bettenhausen,BE,47.1743,7.7128
3367,Ochlenberg,BE,47.1535,7.7421
3368,Bleienbach,BE,47.1822,7.7569
3372,Wanzwil,BE,47.199,7.6916
3373,Heimenhausen,BE,47.2137,7.6969
3374,Wangenried,BE,47.2177,7.659
3375,Inkwil,BE,47.2035,7.6665
3376,Graben,BE,47.2183,7.7205
3377,Walliswil b. Wangen,BE,47.2271,7.6835
3380,Wangen an der Aare,BE,47.2315,7.6515
3400,Burgdorf,BE,47.0561,7.6184
3401,Burgdorf,BE,47.059,7.6279
3412,Heimiswil,BE,47.0515,7.6611
3413,Kaltacker,BE,47.0751,7.6744
3414,Oberburg,BE,47.0202,7.6085
3415,Schafhausen im Emmental,BE,46.9912,7.6463
3416,Affoltern im Emmental,BE,47.0688,7.7255
3417,Rüegsau,BE,47.0275,7.6773
3418,Rüegsbach,BE,47.0468,7.6991
3419,Biembach im Emmental,BE,46.9938,7.6161
3421,Lyssach,BE,47.0633,7.5812
3422,Kirchberg BE,BE,47.0846,7.6015
3423,Ersigen,BE,47.0976,7.6043
3424,Niederösch,BE,47.116,7.6153
3425,Willadingen,BE,47.147,7.6149
3426,Aefligen,BE,47.0966,7.5495
3427,Utzenstorf,BE,47.124,7.5635
3428,Wiler b. Utzenstorf,BE,47.1529,7.5582
3429,Hellsau,BE,47.1437,7.6483
3432,Lützelflüh-Goldbach,BE,47.001,7.6821
3433,Schwanden im Emmental,BE,46.9779,7.695
3434,Landiswil,BE,46.9541,7.6886
3435,Ramsei,BE,46.9994,7.7121
3436,Zollbrück,BE,46.9751,7.7663
3437,Rüderswil,BE,46.9827,7.7167
3438,Lauperswil,BE,46.9603,7.7268
3439,Ranflüh,BE,46.9901,7.7472
3452,Grünenmatt,BE,47.0149,7.7247
3453,Heimisbach,BE,47.0091,7.7838
3454,Sumiswald,BE,47.0376,7.7502
3455,Grünen,BE,47.0222,7.7391
3456,Trachselwald,BE,47.0154,7.7448
3457,Wasen im Emmental,BE,47.029,7.8386
3462,Weier im Emmental,BE,47.0601,7.7616
3463,Häusernmoos im Emmental,BE,47.0806,7.7527
3464,Schmidigen-Mühleweg,BE,47.0939,7.7377
3465,Dürrenroth,BE,47.0796,7.7867
3472,Rumendingen,BE,47.1054,7.6432
3473,Alchenstorf,BE,47.1245,7.6437
3474,Rüedisbach,BE,47.1184,7.7028
3475,Hermiswil,BE,47.1558,7.6998
3476,Oschwand,BE,47.137,7.7217
3503,Gysenstein,BE,46.8935,7.5955
3504,Oberhünigen,BE,46.8733,7.6693
3506,Grosshöchstetten,BE,46.9068,7.6354
3507,Biglen,BE,46.9286,7.6288
3508,Arni BE,BE,46.9349,7.6601
3510,Häutligen,BE,46.8576,7.6047
3512,Walkringen,BE,46.9491,7.6199
3513,Bigenthal,BE,46.9721,7.6345
3531,Oberthal,BE,46.9187,7.6835
3532,Zäziwil,BE,46.8956,7.6676
3533,Bowil,BE,46.8891,7.7009
3534,Signau,BE,46.9089,7.7339
3535,Schüpbach,BE,46.9292,7.7483
3536,Aeschau,BE,46.9041,7.7853
3537,Eggiwil,BE,46.8613,7.812
3538,Röthenbach im Emmental,BE,46.8574,7.7413
3543,Emmenmatt,BE,46.9444,7.7269
3550,Langnau im Emmental,BE,46.9333,7.7854
3551,Oberfrittenbach,BE,46.9744,7.7959
3552,Bärau,BE,46.94,7.8265
3553,Gohl,BE,46.9762,7.826
3555,Trubschachen,BE,46.9101,7.8523
3556,Trub,BE,46.9648,7.8769
3557,Fankhaus (Trub),BE,46.9824,7.9244
3600,Thun,BE,46.7554,7.6234
3602,Thun,BE,46.7512,7.6217
3603,Thun,BE,46.7624,7.5991
3604,Thun,BE,46.7403,7.6201
3607,Thun,BE,46.7512,7.6217
3608,Thun,BE,46.7387,7.5974
3609,Thun,BE,46.7512,7.6217
3612,Steffisburg,BE,46.7825,7.6336
3613,Steffisburg,BE,46.7713,7.6157
3614,Unterlangenegg,BE,46.7989,7.6936
3615,Heimenschwand,BE,46.821,7.6913
3616,Schwarzenegg,BE,46.8,7.7343
3617,Fahrni b. Thun,BE,46.7978,7.6549
3618,Süderen,BE,46.8198,7.7713
3619,Eriz,BE,46.7805,7.8048
3622,Homberg b. Thun,BE,46.7764,7.6833
3623,Horrenbach,BE,46.7775,7.7467
3624,Schwendibach,BE,46.7699,7.661
3625,Heiligenschwendi,BE,46.752,7.6822
3626,Hünibach,BE,46.7477,7.6487
3627,Heimberg,BE,46.7944,7.6032
3628,Uttigen,BE,46.795,7.5732
3629,Kiesen,BE,46.8124,7.5794
3631,Höfen b. Thun,BE,46.7225,7.5666
3632,Niederstocken,BE,46.7021,7.5712
3633,Amsoldingen,BE,46.7261,7.5854
3634,Thierachern,BE,46.7519,7.5719
3635,Uebeschi,BE,46.7395,7.5473
3636,Längenbühl,BE,46.7579,7.5385
3638,Pohlern,BE,46.7157,7.5229
3645,Zwieselberg,BE,46.7097,7.615
3646,Einigen,BE,46.7071,7.6453
3647,Reutigen,BE,46.6927,7.6055
3652,Hilterfingen,BE,46.7408,7.6628
3653,Oberhofen am Thunersee,BE,46.7332,7.6771
3654,Gunten,BE,46.7145,7.7023
3655,Sigriswil,BE,46.7193,7.7344
3656,Tschingel ob Gunten,BE,46.7257,7.7088
3657,Schwanden (Sigriswil),BE,46.7443,7.7572
3658,Merligen,BE,46.704,7.753
3661,Uetendorf,BE,46.775,7.5746
3662,Seftigen,BE,46.7904,7.5392
3663,Gurzelen,BE,46.7753,7.5357
3664,Burgistein,BE,46.792,7.5032
3665,Wattenwil,BE,46.7594,7.4929
3671,Herbligen,BE,46.8271,7.611
3672,Oberdiessbach,BE,46.8426,7.6273
3673,Linden,BE,46.8497,7.6867
3674,Bleiken b. Oberdiessbach,BE,46.8168,7.6401
3700,Spiez,BE,46.6857,7.6698
3702,Hondrich,BE,46.6718,7.6818
3703,Aeschiried,BE,46.6135,7.7685
3704,Krattigen,BE,46.6508,7.7393
3705,Faulensee,BE,46.6721,7.7074
3706,Leissigen,BE,46.6428,7.7789
3707,Därligen,BE,46.6539,7.8128
3711,Mülenen,BE,46.6396,7.675
3713,Reichenbach im Kandertal,BE,46.618,7.6918
3714,Wengi b. Frutigen,BE,46.6225,7.6464
3715,Adelboden,BE,46.4736,7.5552
3716,Kandergrund,BE,46.5515,7.6677
3717,Blausee-Mitholz,BE,46.525,7.6837
3718,Kandersteg,BE,46.4692,7.7083
3722,Scharnachtal,BE,46.6148,7.7159
3723,Kiental,BE,46.5561,7.7608
3724,Ried (Frutigen),BE,46.5604,7.5942
3725,Achseten,BE,46.5291,7.6046
3752,Wimmis,BE,46.6616,7.6412
3753,Oey,BE,46.6477,7.5971
3754,Diemtigen,BE,46.6466,7.5579
3755,Horboden,BE,46.6038,7.572
3756,Zwischenflüh,BE,46.6022,7.5015
3757,Schwenden im Diemtigtal,BE,46.5563,7.5001
3758,Latterbach,BE,46.6721,7.5895
3762,Erlenbach im Simmental,BE,46.6585,7.5302
3763,Därstetten,BE,46.6804,7.5051
3764,Weissenburg,BE,46.6661,7.477
3765,Oberwil im Simmental,BE,46.6559,7.4312
3766,Boltigen,BE,46.6052,7.3582
3770,Zweisimmen,BE,46.562,7.3903
3771,Blankenburg,BE,46.542,7.4183
3772,St. Stephan,BE,46.4964,7.3917
3773,Matten (St. Stephan),BE,46.5104,7.4622
